vietnamese,tai_dam,is_augmented
tuồng xanh,ꪏ꫁ꪮꪣ ꪶꪄꪨꪀ,True
thao láo,ꪣ꫁ꪱꪙ ꪶꪣ꫁ꪀ,False
mắng,ꪢꪱꪉ,False
mắng,ꪐ꫁ꪺꪥ,True
loang,ꪢꪱꪉ,True
chửi,ꪢꪱꪉ,False
thề,ꪢꪱꪉ,False
chài,ꪢꪱꪉ,True
bắp thịt,ꪣꪱꪉ ꪹꪐ꪿,False
bắp mõm,ꪣꪱꪉ ꪹꪐ꪿,True
buồng trứng,ꪣꪱꪉ ꪼꪎ꪿,False
buồng trứng,ꪣꪱꪉ ꪤ꪿ꪱꪙ,True
buồng trứng,ꪀꪸ꪿ꪫ ꪼꪎ꪿,True
bên,ꪣ꪿ꪱꪉ,False
"mạng người, nhân mạng",ꪣ꫁ꪱꪉ ꪶꪁꪙ,False
mạng nhấn nhân mạng,ꪒꪸ꫁ꪉ ꪶꪁꪙ,True
"mạng người, nhân mạng",ꪀꪷ꪿ ꪶꪁꪙ,True
khú,ꪵꪢ꪿ꪉ,False
"vi trùng, vi khuẩn",ꪵꪣꪉ ꪹꪛꪸ꫁ꪉ,False
"vi trùng, vi khuẩn",ꪬꪴꪒ ꪹꪛꪸ꫁ꪉ,True
"động trùng, vi tít",ꪵꪣꪉ ꪹꪛꪸ꫁ꪉ,True
bọ xít,ꪵꪣꪉ ꪵꪁꪉ,False
"rã, xít",ꪵꪣꪉ ꪵꪁꪉ,True
ve chiều,ꪵꪣꪉ ꪁꪾ꪿,False
cánh cam,ꪵꪣꪉ ꪋꪾꪚ,False
"bóng, cam",ꪵꪣꪉ ꪋꪾꪚ,True
cà cuống,ꪵꪣꪉ ꪒꪱ,False
cà cuống,ꪩꪴ꪿ ꪒꪱ,True
mò,ꪵꪣꪉ ꪵꪒꪉ,False
úng,ꪵꪣꪉ ꪵꪒꪉ,True
bọ ngựa,ꪵꪣꪉ ꪣ꫁ꪱ,False
muỗm,ꪵꪣꪉ ꪣꪽ,False
nhây,ꪵꪣꪉ ꪼꪐ,False
nhây,ꪵꪣꪉ ꪄꪾ꫁,True
ruồi,ꪵꪣꪉ ꪉꪺꪙ,False
vế,ꪀꪱꪚ ꪉꪺꪙ,True
bọ dừa,ꪵꪣꪉ ꪙꪴꪙ,False
"loáng, dừa",ꪵꪣꪉ ꪙꪴꪙ,True
bọ nạp,ꪵꪣꪉ ꪙꪴꪙ,True
con mối chúa,ꪵꪣꪉ ꪜꪷ,False
"hùa, mối chúa",ꪵꪣꪉ ꪶꪄꪤꪉ,True
con gián,ꪵꪣꪉ ꪎꪱꪚ,False
con gián,ꪵꪣꪉ ꪵꪚꪣ,True
vững,ꪵꪣ꫁ꪉ,False
"tài trèo, tài bơi",ꪵꪣ꫁ꪉ,False
"nép trèo, tài bơi",ꪵꪣ꫁ꪉ,True
"tài trèo, tài núi,",ꪹꪔꪷꪨ꪿ꪙ,True
sâu,ꪵꪣ꫁ꪉ,False
sâu,ꪖ꪿ꪱꪫ,True
dây sâu,ꪢꪱꪒ,False
"dây cẳng,",ꪢꪱꪒ,True
"dây khù,",ꪢꪱꪒ,True
tất,ꪣꪱꪒ,False
độc,ꪣꪱꪒ,True
đạm,ꪣꪱꪒ,True
giày dép,ꪣꪱꪒ ꪭꪱꪥ,False
găng tay,ꪣꪱꪒ ꪣꪳ,False
mẽ,ꪹꪢꪱ꪿,False
thớ,ꪹꪢꪱ꪿,False
mão,ꪹꪢꪱ꫁,False
"trút,",ꪹꪢꪱ꫁,True
và,ꪹꪢꪱ꫁,False
bìu,ꪹꪢꪱ꫁,True
"mải, say mê",ꪹꪣꪱ,False
"mải, say phổng",ꪹꪣꪱ,True
say,ꪹꪣꪱ,False
say,ꪔ꫁ꪱꪫ,True
"cuống, rối",ꪹꪣꪱ,False
bận,ꪹꪣꪱ,False
nản,ꪹꪣꪱ,True
"cuồng, cuồng dại",ꪹꪣꪱ ꪚ꫁ꪱ,False
chóng mặt,ꪹꪣꪱ ꪬꪺ,False
chóng chanh,ꪖꪸꪙ ꪬꪺ,True
"cuống cuồng, rối rít",ꪣꪺ ꪩ꫁ꪱ,False
"cuống cuồng, rối rít",ꪄꪲ꪿ꪉ ꪩ꫁ꪱ,True
"cuống rét, rối rít",ꪣꪺ ꪩ꫁ꪱ,True
cuống quýt,ꪹꪣꪱ ꪵꪣꪫ,False
cuống quýt,ꪅꪷ꪿ ꪵꪣꪫ,True
cuống quýt,ꪹꪣꪱ ꪹꪝꪱ,True
bận bịu,ꪹꪣꪱ ꪵꪣꪫ,False
ngà ngà,ꪹꪣꪱ ꪉꪱ,False
ngái ngủ,ꪹꪣꪱ ꪙꪮꪙ,False
điên tiết,ꪹꪣꪱ ꪝꪲꪉ,False
điên tiết,ꪹꪖꪷꪨꪀ ꪊꪱꪥ,True
nhưng nhức,ꪹꪣꪱ ꪝꪲꪉ ꪝꪲꪉ,False
nhưng nhức,ꪹꪣꪱ ꪝꪲꪉ ꪹꪨꪷ꫁ꪙ,True
má nhức,ꪹꪣꪱ ꪝꪲꪉ ꪝꪲꪉ,True
choáng váng,ꪹꪣꪱ ꪝꪲꪉ ꪝꪲꪉ,False
mê mệt,ꪹꪣꪱ ꪝꪲꪉ ꪝꪲꪉ,False
mê mệt,ꪹꪣꪱ ꪄꪲ꪿ꪀ ꪝꪲꪉ,True
rắp hớt,ꪹꪣꪱ ꪝꪲꪉ ꪝꪲꪉ,True
"điên rồ, điên dại",ꪹꪣꪱ ꪔꪱꪥ,False
"thủy, kéo bướng, dại",ꪹꪣꪱ ꪬꪳꪚ,True
mối cánh,ꪹꪣꪱ꪿,False
mối cánh,ꪭꪴꪙ,True
cam tảu mã,ꪹꪣꪱ꪿,False
"cam cuộng, quái,",ꪹꪣꪱ꪿,True
đẫy đà,ꪹꪣꪱ꫁,False
thịt đà,ꪹꪣꪱ꫁,True
đẫy ngão,ꪹꪣꪱ꫁,True
phạt vạ,ꪻꪢ,False
phạt ú,ꪻꪢ,True
mới,ꪻꪢ꪿,False
nữa,ꪻꪢ꪿,False
mới toanh,ꪻꪢ꪿ ꪤꪲꪒ,False
mới mẻ,ꪻꪢ꪿ ꪢ꪿ꪱ,False
"lật, mẻ",ꪔꪳ꪿ꪀ ꪢ꪿ꪱ,True
xỉn,ꪻꪢ꫁,False
xỉn,ꪶꪏ꫁ꪥ,True
chỉ,ꪼꪢ,False
chỉ kim tuyến,ꪼꪢ ꪁꪾ,False
rè kim tuyến,ꪼꪢ ꪁꪾ,True
chỉ buộc ở cổ để trừ mà tà,ꪼꪢ ꪁꪷ,False
chỉ buộc sạn đùa để trừ mà tà,ꪼꪢ ꪁꪷ,True
"khà chóc ở cổ lép trừ mà đóm,",ꪼꪢ ꪁꪷ,True
"chỉ tơ, chỉ tơ tằm",ꪼꪢ ꪒ꫁ꪱꪥ,False
may mắn,ꪼꪢ ꪒꪲ,False
"phục, mắn",ꪼꪢ ꪒꪲ,True
"chỉ buộc ở cổ tay để trừ ma tà, chúc phúc",ꪼꪢ ꪵꪄꪙ,False
"chỉ buộc ở cổ tay để trừ ma tà, chúc phúc",ꪼꪢ ꪶꪎꪚ,True
"chỉ buộc ở miết tay để trừ ma tà, chúc phúc",ꪼꪢ ꪵꪄꪙ,True
chỉ xe,ꪼꪢ ꪩꪰꪉ,False
"chỉ toáng,",ꪼꪢ ꪩꪰꪉ,True
sợi tơ,ꪼꪢ ꪣ꫁ꪮꪙ,False
chỉ sợi,ꪼꪢ ꪠ꫁ꪱꪥ,False
chỉ thêu,ꪼꪢ ꪵꪎ꪿ꪫ,False
chóp thêu,ꪼꪢ ꪵꪎ꪿ꪫ,True
chỉ thêu,ꪼꪢ ꪹꪮꪸꪙ,True
máy,ꪼꪢ꪿,False
máy,ꪉꪲ꫁ꪀ,True
xay,ꪼꪢ꪿,False
may,ꪼꪢ꪿,False
thủ,ꪼꪢ꪿,True
"hồng, ửng",ꪼꪢ꪿,False
cháy,ꪼꪢ꫁,False
cháy bùng,ꪼꪢ꫁ ꪶꪭ꪿,False
cháy pháo,ꪼꪢ꫁ ꪶꪭ꪿,True
cây,ꪼꪣ꫁,False
gỗ,ꪼꪣ꫁,False
tia,ꪼꪣ꫁,True
tre,ꪼꪣ꫁,False
tre,ꪏꪳ꪿,True
cái,ꪼꪣ꫁,False
chiếp,ꪼꪣ꫁,True
cái,ꪩ꫁ꪱ,True
"tăm, que tăm",ꪼꪣ꫁ ꪊꪲ꫁ꪣ ꪵꪄ꫁ꪫ,False
"tăm, chìa, tăm",ꪼꪣ꫁ ꪊꪲ꫁ꪣ ꪵꪄ꫁ꪫ,True
"gỗ, cây gỗ",ꪼꪣ꫁ ꪊꪲꪉ,False
"gỗ, hả, gỗ",ꪼꪣ꫁ ꪊꪲꪉ,True
bẹ nhõn gỗ,ꪼꪣ꫁ ꪊꪲꪉ,True
then,ꪼꪣ꫁ ꪀꪮꪙ,False
thụt,ꪼꪣ꫁ ꪀꪮꪙ,True
gỗ lõi,ꪼꪣ꫁ ꪵꪀ꪿ꪙ,False
gỗ tạp,ꪼꪣ꫁ ꪣꪮꪀ,False
gỗ luân,ꪼꪣ꫁ ꪣꪮꪀ,True
"vốc, tạp",ꪼꪣ꫁ ꪣꪮꪀ,True
"tre, cây tre",ꪼꪣ꫁ ꪜ꪿ꪮꪉ,False
xin cây tre,ꪼꪣ꫁ ꪜ꪿ꪮꪉ,True
"cái gậy, ba toong",ꪼꪣ꫁ ꪹꪕꪱ꫁,False
sào,ꪼꪣ꫁ ꪖꪷ꪿,False
bìm,ꪼꪣ꫁ ꪖꪷ꪿,True
áo quan,ꪼꪣ꫁ ꪹꪎ꫁ ꪘꪱ,False
áo thủa,ꪼꪣ꫁ ꪹꪎ꫁ ꪘꪱ,True
"thích, ưa, hay",ꪣꪰꪀ,False
"thích, ưa, nành",ꪣꪰꪀ,True
"thích, ưa, lòng,",ꪣꪰꪀ,True
yêu,ꪣꪰꪀ,False
giâm,ꪣꪰꪀ,True
mến,ꪣꪰꪀ,False
"phạch,",ꪣꪰꪀ,True
"dễ, hay",ꪣꪰꪀ,False
phải lòng trai,ꪣꪰꪀ ꪚ꪿ꪱꪫ,False
yêu đương,ꪣꪰꪀ ꪵꪣ꪿ꪙ,False
yêu đương,ꪛꪱꪙ ꪵꪣ꪿ꪙ,True
yêu đương,ꪣꪰꪀ ꪝ꫁ꪺ,True
yêu thích,ꪣꪰꪀ ꪣ꪿ꪺꪙ,False
yêu mồng,ꪣꪰꪀ ꪣ꪿ꪺꪙ,True
thích thú,ꪣꪰꪀ ꪣ꪿ꪺꪙ,False
kiếp thú,ꪥ꫁ꪱ ꪶꪎꪣ,True
phải lòng gái,ꪣꪰꪀ ꪎꪱꪫ,False
phải lòng gái,ꪎꪷ ꪎꪱꪫ,True
mắm,ꪢꪾ꫁,False
măm,ꪣꪾ꪿,False
đồng,ꪢꪽ,False
"chươn, tịt đẻ, vô sinh",ꪢꪽ,False
"dinh tịt đẻ, vô sinh",ꪢꪽ,True
thỉnh thoảng,ꪢ꪿ꪽ,False
thỉnh tài,ꪢ꪿ꪽ,True
họa hoằn,ꪢ꪿ꪽ ꪢ꪿ꪽ,False
chắc,ꪢ꫁ꪽ,False
chắc,ꪀ꪿ꪱꪉ,True
bền,ꪢ꫁ꪽ,False
vững,ꪢ꫁ꪽ,False
chắc chắn,ꪢ꫁ꪽ ꪁꪰꪒ,False
"bền chặt, keo sơn",ꪢ꫁ꪽ ꪁꪰꪒ,False
"bền chí, bền lòng, vững lòng, vững tâm",ꪢ꫁ꪽ ꪻꪊ,False
"bền chí, đá, lòng, vững lòng, vững tâm",ꪢ꫁ꪽ ꪻꪊ,True
"buồn chí, hay lòng, vững lòng, vững tâm",ꪢ꫁ꪽ ꪻꪊ,True
sống lâu,ꪢ꫁ꪽ ꪥꪳꪙ,False
sống xớ,ꪫꪰ꪿ꪉ ꪥꪳꪙ,True
"vững bền, bền vững",ꪢ꫁ꪽ ꪵꪀ꪿ꪙ,False
"vững bền, bền xoè,",ꪢ꫁ꪽ ꪵꪀ꪿ꪙ,True
vững chãi,ꪢ꫁ꪽ ꪕꪳ꫁ꪉ,False
"bền, chãi",ꪢ꫁ꪽ ꪕꪳ꫁ꪉ,True
rơn chãi,ꪢ꫁ꪽ ꪕꪳ꫁ꪉ,True
củ mài,ꪣꪽ,False
củ khiếu,ꪣꪽ,True
"nó, ông ấy, bà ấy, anh ấy, chị ấy, cụ ấy, hắn",ꪣꪽ,False
"nó, ông ấy, bà no anh ấy, chị ấy, cụ ấy, hắn",ꪒꪸꪫ,True
"nó, vở ấy, bà ấy, thốn ấy, chị ấy, cụ ấy, hắn",ꪣꪽ,True
nó,ꪣꪽ,False
nó,ꪝꪮꪀ,True
mượt,ꪣꪽ,False
nhánh,ꪣꪽ,False
"bùi, béo",ꪣꪽ,False
chịu béo,ꪣꪽ,True
nhẫy,ꪣꪽ,False
miệng,ꪣꪽ,True
lội,ꪯꪩ꪿ꪺꪥ,True
mượt mà,ꪣꪽ ꪯꪸ,False
hôn mà,ꪣꪽ ꪯꪸ,True
cưỡng công,ꪣꪽ ꪯꪸ,True
đen láy,ꪣꪽ ꪯꪸ,False
đen nhím,ꪣꪽ ꪯꪸ,True
bùi ngậy,ꪣꪽ ꪹꪁ꫁ꪣ ꪹꪁ꫁ꪣ,False
bùi ngậy,ꪣꪽ ꪹꪁ꫁ꪣ ꪹꪜ꪿ꪱ,True
bùi ngậy,ꪣꪽ ꪹꪁ꫁ꪣ ꪅꪱꪥ,True
mượt mà,ꪣꪽ ꪶꪥꪚ ꪶꪥꪚ,False
mượt mà,ꪣꪽ ꪹꪊꪸꪚ ꪶꪥꪚ,True
củ mài trắng,ꪣꪽ ꪭꪳꪚ,False
củ mài trấu,ꪣꪽ ꪵꪀꪚ,False
bùi ngận,ꪣꪽ ꪶꪄꪨ꪿ꪙ ꪶꪄꪨ꪿ꪙ,False
củ dong,ꪣꪽ ꪶꪅ,False
củ dong,ꪔꪮꪣ ꪶꪅ,True
củ dong,ꪣꪽ ꪀꪫꪱꪒ,True
khoai lang,ꪣꪽ ꪶꪈ,False
khoai lang,ꪐꪲ꪿ꪉ ꪶꪈ,True
ngẫng lang,ꪣꪽ ꪶꪈ,True
khoai nghệ,ꪣꪽ ꪶꪈ ꪼꪎ꪿,False
củ đậu,ꪣꪽ ꪮ꫁ꪮꪙ,False
vởn đậu,ꪹꪚꪷ ꪮ꫁ꪮꪙ,True
củ dan,ꪝ꫁ꪽ ꪮ꫁ꪮꪙ,True
sắn,ꪣꪽ ꪶꪔ꫁ꪙ,False
"bùa, chài, yểm",ꪣ꪿ꪽ,False
"bùa, người, yểm",ꪣ꪿ꪽ,True
bùa thuốc,ꪣ꪿ꪽ ꪣꪺꪙ,False
mận,ꪣ꫁ꪽ,False
níp,ꪣ꫁ꪽ,True
mận hậu,ꪣ꫁ꪽ ꪹꪭꪱ꫁,False
mận giá,ꪣ꫁ꪽ ꪹꪭꪱ꫁,True
mận ân,ꪣ꫁ꪽ ꪹꪭꪱ꫁,True
"sồ, to sồ",ꪣꪰ꪿ꪉ,False
"trần, to sồ",ꪣꪰ꪿ꪉ,True
"sồ, nục, sồ",ꪣꪰ꪿ꪉ,True
sồ sề,ꪣꪰ꪿ꪉ ꪁꪩꪳꪒ,False
sồ sề,ꪹꪔꪷꪨ꪿ꪙ ꪁꪩꪳꪒ,True
trông cậy,ꪣꪰ꫁ꪉ,False
trông kho,ꪹꪏꪸꪀ,True
tin cậy,ꪣꪰ꫁ꪉ ꪹꪋ꪿,False
bọ chó,ꪢꪰꪒ,False
phả chó,ꪢꪰꪒ,True
"bó, mớ",ꪣꪰꪒ,False
"bó, hõm",ꪣꪰꪒ,True
bó,ꪣꪰꪒ,False
"cầm máu, cầm",ꪣꪰꪒ,False
cầm trùi cầm,ꪣꪰꪒ,True
"rạng máu, cầm",ꪣꪰꪒ,True
thai nghén,ꪣꪰꪒ ꪭꪱꪣ,False
thai nghén,ꪮꪰꪀ ꪭꪱꪣ,True
"nới, nống",ꪵꪢ꪿,False
"cái, nái",ꪵꪣ꪿,False
mái,ꪵꪣ꪿,False
ngắt,ꪵꪣ꪿,True
lấy,ꪵꪣ꪿,True
mẹ,ꪵꪣ꪿,False
"bà, con, mụ",ꪵꪣ꪿,False
"bà, con, ùm",ꪵꪣ꪿,True
gái,ꪵꪣ꪿,False
"cái, chính",ꪵꪣ꪿,False
nách chính,ꪵꪣ꪿,True
"nhét, chính",ꪵꪣ꪿,True
con,ꪵꪣ꪿,False
bà cô,ꪵꪣ꪿ ꪮꪱ,False
bà lìa,ꪵꪣ꪿ ꪤꪸꪒ,True
bà cô,ꪵꪣ꪿ ꪕꪳ꫁,True
mụ,ꪵꪣ꪿ ꪹꪚꪱ꫁,False
"bà, mụ",ꪵꪣ꪿ ꪶꪁꪙ,False
"mừng, mụ",ꪵꪣ꪿ ꪶꪁꪙ,True
mẹ chồng,ꪵꪣ꪿ ꪥ꪿ꪱ,False
mẹ hù,ꪶꪓꪙ ꪥ꪿ꪱ,True
mẹ chồng,ꪵꪣ꪿ ꪶꪚ,True
"con đĩ, gái đĩ, gái điếm",ꪵꪣ꪿ ꪒꪲ꫁,False
"con đĩ, tiên đĩ, gái điếm",ꪵꪣ꪿ ꪒꪲ꫁,True
"con đĩ, gái đĩ, gái điếm",ꪵꪣ꪿ ꪹꪔꪸ꫁ꪉ,True
gái bỏ lửng,ꪵꪣ꪿ ꪬ꪿ꪱꪉ,False
gái bỏ lửng,ꪒ꪿ꪱꪉ ꪹꪭꪷꪀ,True
"gái bỏ chồng, gái chồng bỏ",ꪵꪣ꫁ ꪭ꫁ꪱꪉ,False
"bà chủ, bà chủ nhà",ꪵꪣ꪿ ꪹꪭꪙ,False
"bà chủ, bà gần nhà",ꪵꪣ꪿ ꪹꪭꪙ,True
"gái nạ dòng, gái có chồng",ꪵꪣ꪿ ꪵꪀ꪿,False
"bởi nạ dòng, gái có chồng",ꪵꪣ꪿ ꪵꪀ꪿,True
bà mối,ꪵꪣ꪿ ꪩ꪿ꪱꪣ,False
bón mối,ꪵꪣ꪿ ꪩ꪿ꪱꪣ,True
bà thím,ꪵꪣ꪿ ꪩꪺ,False
bà cả,ꪵꪣ꪿ ꪨꪺꪉ,False
"bà vệ,",ꪵꪣ꪿ ꪨꪺꪉ,True
xơi cả,ꪵꪣ꪿ ꪹꪮꪷꪚ,True
"bà góa, gái góa",ꪵꪣ꪿ ꪢ꫁ꪱꪥ,False
"bà góa, gái góa",ꪵꪣ꪿ ꪜꪳꪒ,True
bà dì,ꪵꪣ꪿ ꪙ꫁ꪱ,False
mẹ vợ,ꪵꪣ꪿ ꪙꪱꪥ,False
đàn bà,ꪵꪣ꪿ ꪑꪲꪉ,False
đàn diêm,ꪔ꫁ꪮꪉ ꪑꪲꪉ,True
"lẽ, bà hai",ꪵꪣ꪿ ꪙ꫁ꪮꪥ,False
nấy bà hai,ꪹꪖꪷꪨꪀ ꪭꪸ꪿ꪫ,True
con bé,ꪵꪣ꪿ ꪙ꫁ꪮꪥ,False
"mẫu thân, thân mẫu",ꪵꪣ꪿ ꪮꪮꪀ ꪹꪙ꫁,False
"bác gái, bá",ꪵꪣ꪿ ꪜ꫁ꪱ,False
bà,ꪵꪣ꪿ ꪝꪱ,False
"thiếu phụ, gái son trẻ",ꪵꪣ꪿ ꪝꪱ ꪒꪷ꪿,False
"thiếu phụ, gái son trẻ",ꪤꪲꪒ ꪶꪥꪀ ꪒꪷ꪿,True
"thiếu phụ, bầu son viên",ꪵꪣ꪿ ꪝꪱ ꪒꪷ꪿,True
lẽ mọn,ꪵꪣ꪿ ꪜꪱꪥ,False
sâu măng,ꪵꪣ꫁,False
sâu măng,ꪶꪮꪣ,True
"chọc, chòi",ꪵꪢ꫁ꪙ,False
ghê chòi,ꪵꪢ꫁ꪙ,True
hạ bệ,ꪵꪢ꫁ꪙ ꪶꪀ꫁ꪙ,False
thích sàn,ꪵꪢ꫁ꪙ ꪶꪀ꫁ꪙ,True
"thò, ngó, nhô, nhú",ꪵꪣꪙ,False
"thò, ngó, tuy nhú",ꪵꪣꪙ,True
"lòi, thòi",ꪵꪣꪙ,False
sạt thòi,ꪵꪣꪙ,True
"lòi, dẫn,",ꪵꪣꪙ,True
phềnh,ꪵꪣꪙ,False
thập thò,ꪵꪣꪙ ꪣꪷ꪿,False
thập thò,ꪹꪔ ꪣꪷ꪿,True
thập thò,ꪵꪣꪙ ꪋꪱꪚ,True
"thò lò, thòi lòi",ꪵꪣꪙ ꪣꪷ꪿,False
"mạc lò, thòi sấu",ꪵꪣꪙ ꪣꪷ꪿,True
"nhu nhú, lú nhú",ꪵꪣꪙ ꪣꪷ꪿,False
nhu nhang lú nhú,ꪵꪣꪙ ꪣꪷ꪿,True
"phắn út, lú nhú",ꪵꪣꪙ ꪣꪷ꪿,True
thè lè,ꪵꪣꪙ ꪣꪷ꪿,False
thè tếu,ꪵꪣꪙ ꪣꪷ꪿,True
ló,ꪵꪣꪙ ꪣꪷ꪿,False
ló,ꪵꪣꪙ ꪹꪝ꫁,True
men,ꪵꪣ꪿ꪙ,False
xoẳn,ꪵꪣ꪿ꪙ,True
phải,ꪵꪣ꪿ꪙ,False
hợp,ꪵꪣ꪿ꪙ,False
trúng,ꪵꪣ꪿ꪙ,False
"hang,",ꪵꪣ꪿ꪙ,True
"bên,",ꪵꪣ꪿ꪙ,True
trùng hợp,ꪵꪣ꪿ꪙ,False
phải rồi,ꪵꪣ꪿ꪙ ꪨꪷ,False
hòa hợp,ꪵꪣ꪿ꪙ ꪝꪷ,False
hòa hợp,ꪵꪣ꪿ꪙ ꪶꪚꪨꪚ,True
ổn thỏa,ꪵꪣ꪿ꪙ ꪝꪷ,False
"té ra, hóa ra",ꪵꪣ꪿ꪙ ꪫ꪿ꪱ,False
"té ra, hóa ra",ꪵꪣ꪿ꪙ ꪢ꫁ꪱ,True
chằm chằm,ꪵꪣ꫁ꪙ ꪵꪣ꫁ꪙ,False
mau chằm,ꪜꪸ ꪵꪣ꫁ꪙ,True
mèo,ꪵꪣꪫ,False
xoè,ꪵꪣꪫ,True
meo meo,ꪵꪣꪫ ꪵꪣꪫ,False
"anh, meo",ꪵꪣꪫ ꪵꪣꪫ,True
mẹp,ꪵꪢꪚ,False
luồn cúi,ꪵꪢꪚ ꪋꪮꪙ,False
luồn cúi,ꪵꪯꪩꪒ ꪋꪮꪙ,True
"lè, thè, le",ꪵꪣꪚ,False
"lè, thè, le",ꪘꪱꪒ,True
nhím,ꪹꪢꪸ꫁ꪙ,False
chạch,ꪹꪢꪸ꫁ꪙ,True
rận,ꪹꪣꪸꪙ,False
đoái,ꪵꪙ꪿ꪫ,True
ồng,ꪹꪣꪸꪙ,True
mền,ꪹꪣꪸꪙ,False
một loại sập cổ,ꪹꪣꪸꪉ,False
một loại bệnh cổ,ꪵꪠ꫁ꪫ,True
một loại sập xoèn,ꪹꪣꪸꪉ,True
hết,ꪹꪢꪸꪒ,False
mất,ꪹꪢꪸꪒ,False
"suốt, thâu",ꪹꪢꪸꪒ,False
"suốt, cốp",ꪹꪢꪸꪒ,True
tim ngừng đập,ꪹꪢꪸꪒ ꪻꪊ,False
tim ngừng đập,ꪡꪸꪙ ꪻꪊ,True
hết lòng,ꪹꪢꪸꪒ ꪻꪊ,False
"hết sĩ,",ꪎꪸ꫁ꪙ ꪻꪊ,True
hết đời,ꪹꪢꪸꪒ ꪋ꪿ꪺ,False
hết sức,ꪹꪢꪸꪒ ꪵꪭꪉ,False
đẫy sức,ꪹꪢꪸꪒ ꪵꪭꪉ,False
đẫy sức,ꪒꪸ꪿ꪉ ꪵꪭꪉ,True
hết cách,ꪹꪢꪸꪒ ꪬꪳ꪿ꪀ,False
"hết trình,",ꪹꪢꪸꪒ ꪬꪳ꪿ꪀ,True
mất mặt,ꪹꪢꪸꪒ ꪘ꫁ꪱ,False
hết nước,ꪹꪢꪸꪒ ꪵꪉ꫁,False
"hết chỗ nói, cạn lời",ꪹꪢꪸꪒ ꪜꪱꪀ,False
hết chỗ trọc cạn lời,ꪹꪢꪸꪒ ꪜꪱꪀ,True
"hết oạch nói, cạn lời",ꪹꪢꪸꪒ ꪜꪱꪀ,True
hết cả,ꪹꪢꪸꪒ ꪹꪕꪸꪉ ꪀ꪿ꪱ,False
hết xắc,ꪹꪢꪸꪒ ꪵꪋꪣꪣ ꪀ꪿ꪱ,True
hết cả,ꪹꪢꪸꪒ ꪹꪕꪸꪉ ꪉꪫꪱꪀ,True
"hết sạch, hết trụi",ꪹꪢꪸꪒ ꪏꪲꪒ,False
"hết sạch, nửa trụi",ꪹꪢꪸꪒ ꪏꪲꪒ,True
tuất,ꪹꪣꪸꪒ,False
lẽo,ꪹꪣꪸꪒ,True
kín,ꪹꪣꪸꪒ,False
gột,ꪢꪲ꪿,False
có,ꪣꪲ,False
trừ,ꪣꪲ,True
nơm,ꪣꪲ,True
có mùi,ꪣꪲ ꪮꪱꪥ,False
có hai,ꪣꪲ ꪮꪱꪥ,True
"có phúc, có phước",ꪣꪲ ꪚꪴꪙ,False
"có phúc, có nhuyễn",ꪣꪲ ꪚꪴꪙ,True
"có phúc, thuật đền,",ꪣꪲ ꪚꪴꪙ,True
có khi,ꪣꪲ ꪹꪋꪷ,False
có khi,ꪣꪲ ꪬꪮꪙ,True
có tiên,ꪣꪲ ꪛꪾꪚ,True
có lúc,ꪣꪲ ꪹꪋꪷ,False
tận lúc,ꪣꪲ ꪋꪴ꫁ꪀ,True
"có lòng, có bụng, đem lòng",ꪣꪲ ꪻꪊ,False
"có lòng, có xọp, đem lòng",ꪣꪲ ꪻꪊ,True
"khom lòng, có bụng, đem dù,",ꪹꪖꪷꪨꪒ ꪻꪊ,True
có đôi,ꪣꪲ ꪶꪒꪥ,False
có học,ꪣꪲ ꪵꪮꪚ,False
có hại,ꪣꪲ ꪭ꫁ꪱꪥ,False
"mảnh, hại",ꪣꪲ ꪭ꫁ꪱꪥ,True
có ý,ꪣꪲ ꪮꪲ꪿,False
có ý,ꪣꪲ ꪵꪬꪨꪀ,True
có của,ꪣꪲ ꪄꪮꪉ,False
có thai,ꪣꪲ ꪩꪴꪀ,False
có mó,ꪣꪲ ꪩꪴꪀ,True
có con,ꪣꪲ ꪩꪴꪀ,False
có con,ꪘꪸ꫁ꪫ ꪩꪴꪀ,True
có mặt,ꪣꪲ ꪘ꫁ꪱ,False
có mặt,ꪣꪲ ꪶꪒ,True
nở mặt,ꪣꪲ ꪘ꫁ꪱ,False
"kèm, mặt",ꪣꪲ ꪘ꫁ꪱ,True
"vẻ vang, rỡ ràng, rạng rỡ",ꪣꪲ ꪘ꫁ꪱ,False
"vẻ nôi rỡ ràng, rạng rỡ",ꪣꪲ ꪘ꫁ꪱ,True
có nết,ꪣꪲ ꪹꪘꪸꪒ,False
"có mạch,",ꪣꪲ ꪹꪘꪸꪒ,True
"đẫy, đậm đà, đầy đẫy",ꪣꪲ ꪹꪙ꫁,False
"đẫy, đậm ru đầy đẫy",ꪣꪲ ꪹꪙ꫁,True
có phép,ꪣꪲ ꪵꪠꪚ,False
"bướu, phép",ꪚꪱꪚ ꪘꪸꪫ,True
có tiếng,ꪣꪲ ꪔꪸ꪿ꪉ,False
"có ta,",ꪣꪲ ꪔꪸ꪿ꪉ,True
có súc,ꪣꪲ ꪔꪸ꪿ꪉ,True
có thể,ꪣꪲ ꪹꪕ꪿,False
"ngủi, thể",ꪣꪲ ꪹꪕ꪿,True
"héo, thể",ꪣꪲ ꪏꪩꪷ,True
có việc,ꪣꪲ ꪫꪸꪀ,False
"long ngát,",ꪣꪲ ꪫꪸꪀ,True
